datarate,PCell_Downlink_TB_Size,SCell_Downlink_TB_Size,PCell_SNR_1,PCell_SNR_2,SCell_SNR_1,SCell_SNR_2,PCell_RSSI_1,PCell_RSSI_2,PCell_RSSI_max,PCell_RSRP_1,PCell_RSRP_2,PCell_RSRP_max,PCell_Downlink_Average_MCS,SCell_Downlink_Average_MCS,PCell_Downlink_Num_RBs,SCell_Downlink_Num_RBs
29600000.0,1021337.0,3499600.0,-3.4489999900013206,-5.699000000953674,3.212999997958541,5.268000009059906,-65.773125,-66.028125,-66.028125,-106.26125,-108.0075,-106.175625,8.0,16.0,69448.0,95228.0
34700000.0,1055876.0,3903061.0,-3.6880000016093253,-4.846000002771616,3.881999981328845,5.983000007271767,-65.875625,-65.72375,-65.72375,-106.171875,-107.01,-106.0075,8.0,18.0,78394.0,93856.0
32799999.999999996,2063513.0,5611261.0,-0.9460000006854534,-2.584999998733401,7.585999979972839,10.500000028610229,-63.148125,-62.7925,-62.7925,-102.815625,-103.5275,-102.57625,14.0,22.0,77527.0,96716.0
64599999.99999999,2285949.0,5744766.0,0.6199999894946814,-1.7300000025331974,8.425999989509583,9.882000034153462,-62.815,-62.71375,-62.71375,-101.8625,-102.591875,-101.650625,16.0,23.0,71109.0,95400.0
37900000.0,800256.0,2009032.0,-3.784375004392738,-4.46145834447816,3.7222222371233835,3.496825416291517,-66.171875,-65.671875,-65.671875,-106.51171875,-106.13151041666667,-105.8515625,9.0,16.0,71091.0,57096.0
14600000.0,1503112.0,2009032.0,-3.0370000156015156,-2.7199999970197677,3.7222222371233835,3.496825416291517,-67.215625,-66.64875,-66.64875,-105.49,-105.08625,-104.955,11.0,16.0,80865.0,57096.0
10100000.0,1370325.0,2009032.0,-4.535000013411045,-4.134999988898635,3.7222222371233835,3.496825416291517,-66.87375,-66.11,-66.11,-106.59125,-105.703125,-105.653125,10.0,16.0,91884.0,57096.0
10600000.0,1877500.0,2009032.0,-4.09900000333786,-2.9920000071823596,3.7222222371233835,3.496825416291517,-66.161875,-65.815625,-65.815625,-105.30875,-104.411875,-104.286875,12.0,16.0,88003.0,57096.0
11900000.0,1631265.0,2009032.0,-3.5490000162273647,-2.8530000016093253,3.7222222371233835,3.496825416291517,-65.54,-65.29,-65.29,-104.816875,-104.42375,-104.24125,10.0,16.0,92007.0,57096.0
11400000.0,1913360.0,2009032.0,-2.3189999881386756,-3.1259999922662973,3.7222222371233835,3.496825416291517,-64.87625,-64.746875,-64.746875,-103.50125,-103.585,-103.1625,11.0,16.0,92489.0,57096.0
12700000.0,1643782.0,0.0,-3.4279999911785124,-3.655000017285347,0.0,0.0,-65.778125,-65.295625,-65.295625,-104.834375,-104.265,-104.121875,11.0,0.0,88212.0,0.0
11300000.0,1603487.0,0.0,-3.2260000011324883,-3.4970000061392783,0.0,0.0,-66.260625,-65.20875,-65.20875,-105.085,-104.03125,-103.993125,11.0,0.0,82459.0,0.0
10700000.0,1610806.0,0.0,-3.3679999908059837,-3.8839999902248383,0.0,0.0,-67.933125,-67.21,-67.21,-106.659375,-106.243125,-106.100625,10.0,0.0,88643.0,0.0
11600000.0,1617804.0,0.0,-3.1599999925494195,-3.3889999854564667,0.0,0.0,-68.573125,-68.043125,-68.043125,-107.45125,-107.135,-107.003125,11.0,0.0,85828.0,0.0
9270000.0,1668701.0,0.0,-2.6260000025480985,-2.9809999994188545,0.0,0.0,-67.931875,-67.3125,-67.3125,-106.285625,-105.93625,-105.73375,11.0,0.0,81506.0,0.0
12700000.0,1535258.0,0.0,-1.7479999855905772,-2.143000000268221,0.0,0.0,-66.02375,-65.74125,-65.74125,-104.31625,-104.15625,-103.8525,12.0,0.0,74415.0,0.0
10400000.0,1956584.0,0.0,-2.4150000051409006,-3.6369999930262567,0.0,0.0,-65.174375,-65.065625,-65.065625,-103.640625,-103.73125,-103.26625,12.0,0.0,90972.0,0.0
13200000.0,1514018.0,0.0,-3.6255319065394556,-4.778723410944989,0.0,0.0,-63.715425531914896,-63.6748670212766,-63.6748670212766,-101.88231382978724,-102.77061170212765,-101.70877659574468,10.0,0.0,83761.0,0.0
11700000.0,5110438.0,4495989.0,5.577272741547362,5.924999982457269,13.883333379572088,16.807575717116848,-58.31178977272727,-58.64346590909091,-58.64346590909091,-94.8387784090909,-94.5049715909091,-94.0546875,19.0,22.0,85720.0,36940.0
110000000.0,8500525.0,13970371.0,10.619999980926513,9.816000013947487,15.742000007629395,19.002000007629395,-53.835,-54.045,-54.045,-90.149375,-89.875,-89.151875,21.0,25.0,92982.0,96992.0
159000000.0,6758695.0,15836997.0,11.274999997615815,12.428999900817871,16.245999965667725,20.501999950408937,-52.79375,-52.118125,-52.118125,-88.9575,-87.585,-87.099375,22.0,27.0,63785.0,95808.0
158000000.0,8672090.0,16398429.0,10.488999962806702,15.418999943733215,18.246000003814697,21.87599998474121,-53.93875,-50.28125,-50.28125,-89.596875,-85.381875,-85.24125,24.0,28.0,67593.0,97452.0
183000000.0,13102734.0,16697357.0,10.54799997806549,15.36200008392334,15.165000009536744,22.754999961853027,-53.06125,-50.28875,-50.28875,-89.770625,-85.564375,-85.564375,25.0,27.0,92523.0,96796.0
198000000.0,6715316.0,17976170.0,10.746999988555908,15.277000007629395,14.759999980926514,22.988000106811523,-55.094375,-51.231875,-51.231875,-90.875,-86.17375,-86.17375,25.0,28.0,49589.0,97356.0
189000000.0,8011136.0,17796096.0,12.519999961853028,14.864999990463257,10.41599998474121,23.698000030517576,-54.421875,-51.45625,-51.45625,-89.588125,-86.47,-86.47,25.0,28.0,56638.0,97332.0
186000000.0,10316146.0,15753732.0,11.686000022888184,15.445000009536743,12.025999956130981,23.749999980926514,-54.174375,-51.025,-51.025,-90.0425,-85.966875,-85.966875,25.0,28.0,75922.0,85368.0
199000000.0,10926514.0,17318361.0,13.2060000705719,14.422000064849854,16.50200005531311,21.6349999332428,-51.804375,-50.4675,-50.4675,-88.153125,-86.136875,-85.57125,25.0,28.0,86456.0,96324.0
180000000.0,9515667.0,15751244.0,10.029999995231629,10.721000032424927,18.657000093460084,21.77200001716614,-53.105,-53.211875,-53.211875,-89.795625,-89.054375,-88.234375,23.0,27.0,86878.0,94576.0
178000000.0,8961068.0,14777321.0,11.18200002670288,13.412999957799911,17.947999982833863,20.666999998092653,-53.24875,-52.811875,-52.811875,-89.47625,-87.931875,-87.77125,23.0,27.0,80533.0,92980.0
158000000.0,9846767.0,15152897.0,11.08999993801117,12.216999969482423,18.368999900817872,21.16700005531311,-55.14625,-53.885625,-53.885625,-91.28125,-89.419375,-89.373125,22.0,27.0,90913.0,96440.0
172000000.0,9767675.0,14614388.0,8.673999996185303,14.05199999809265,18.36600001335144,19.53299998283386,-56.531875,-53.126875,-53.126875,-93.09,-88.369375,-88.369375,22.0,26.0,90961.0,95684.0
170000000.0,8939178.0,15792561.0,9.614000000953673,12.222999997138977,19.127000045776366,20.840000057220458,-56.215625,-54.07875,-54.07875,-92.580625,-89.738125,-89.435625,23.0,27.0,87530.0,96816.0
165000000.0,8600019.0,15688734.0,10.88000002861023,12.301999945640564,17.403000040054323,19.30000008583069,-54.910625,-55.123125,-55.123125,-91.37375,-90.403125,-90.071875,20.0,27.0,92591.0,96784.0
167000000.0,6632971.0,13095060.0,9.937000014781951,9.602000019550324,19.30300000190735,19.637999839782715,-55.54625,-55.686875,-55.686875,-91.94,-91.61375,-90.456875,20.0,27.0,75603.0,79500.0
133000000.0,8539810.0,15143893.0,9.003000011444092,13.346000032424927,16.39900001525879,18.71199998855591,-57.120625,-52.280625,-52.280625,-93.02125,-87.656875,-87.656875,21.0,27.0,84818.0,96448.0
163000000.0,8957155.0,16477117.0,12.841999988555909,16.218999938964842,16.593999967575073,18.869999980926515,-55.60375,-51.391875,-51.391875,-90.5725,-85.808125,-85.808125,24.0,28.0,66732.0,96408.0
191000000.0,11784905.0,16417686.0,11.774000005722046,15.245,16.45500005722046,20.33599998474121,-56.18,-52.1025,-52.1025,-92.118125,-87.139375,-87.139375,24.0,27.0,93344.0,98120.0
179000000.0,9157053.0,14787318.0,10.12900004863739,11.46700002670288,18.12900004386902,19.48799994468689,-55.919375,-54.47125,-54.47125,-92.170625,-89.939375,-89.665,22.0,26.0,92349.0,97164.0
161000000.0,7402541.0,14521580.0,9.12200002193451,9.084000022411347,17.867000017166138,20.285000057220458,-56.91875,-56.34125,-56.34125,-93.32875,-92.025,-91.436875,19.0,26.0,93310.0,97304.0
145000000.0,6433379.0,13361706.0,8.602999985218048,8.459000059366225,17.41000008583069,19.309000005722044,-57.143125,-56.14875,-56.14875,-93.391875,-91.808125,-91.460625,20.0,25.0,88424.0,95800.0
136000000.0,6512176.0,14942725.0,12.816999998092651,11.869000039100648,18.540999975204468,19.91899990081787,-53.83625,-53.251875,-53.251875,-88.998125,-87.9025,-87.693125,20.0,27.0,79211.0,94528.0
147000000.0,6349286.0,12262866.0,12.188999991416932,10.638000032901765,18.33099998474121,18.67499987602234,-52.680625,-53.588125,-53.588125,-87.673125,-88.279375,-87.4875,21.0,27.0,62608.0,74605.0
145000000.0,11336442.0,16367374.0,15.88899998664856,12.4,17.83999997138977,18.245000019073487,-48.816875,-50.565,-50.565,-84.25375,-85.79875,-83.905625,24.0,28.0,89674.0,97848.0
197000000.0,7388505.0,16079181.0,15.236999974250793,13.96699999332428,17.00300001144409,16.436000022888184,-49.32625,-48.385,-48.385,-84.756875,-83.326875,-83.04625,26.0,27.0,50839.0,95592.0
142000000.0,5731616.0,14351066.0,16.711000037193298,18.047000036239623,17.125000047683717,16.675,-48.97,-46.0525,-46.0525,-83.668125,-80.289375,-80.288125,24.0,27.0,44574.0,86356.0
141000000.0,4107625.0,12324176.0,11.425999972820282,12.214999990463257,15.774000043869018,15.617999992370606,-52.161875,-51.754375,-51.754375,-87.38625,-86.454375,-86.25125,21.0,26.0,41195.0,80628.0
121000000.0,6673949.0,15034488.0,17.684000005722044,14.724000005722045,17.09299987792969,17.173000049591064,-48.300625,-49.655625,-49.655625,-82.543125,-84.143125,-82.360625,24.0,27.0,49510.0,94753.0
152000000.0,10626849.0,15581610.0,20.809000034332275,17.03700005531311,16.346000022888184,17.43800004005432,-43.04125,-44.741875,-44.741875,-77.574375,-79.614375,-77.52875,27.0,27.0,64245.0,96144.0
192000000.0,10452096.0,15263277.0,22.142999954223633,18.435999984741212,16.458000020980833,16.869000005722047,-39.8375,-42.18125,-42.18125,-74.531875,-76.695,-74.525625,27.0,27.0,64628.0,96752.0
145000000.0,10605747.0,8481547.0,24.416999893188475,21.145000095367433,17.13400007247925,17.345,-37.700625,-39.170625,-39.170625,-71.858125,-73.705625,-71.851875,27.0,27.0,66643.0,54416.0
162000000.0,12717557.0,16408208.0,23.59799997329712,22.241999950408935,19.308999977111817,19.305000019073486,-37.026875,-37.436875,-37.436875,-71.463125,-71.623125,-71.145,27.0,27.0,77957.0,97428.0
206000000.0,12009999.0,14640742.0,20.599000005722047,21.025000076293946,16.39199998855591,15.552000064849853,-38.858125,-37.705,-37.705,-73.526875,-71.819375,-71.815625,26.0,26.0,79047.0,96676.0
163000000.0,2583275.0,12817631.0,14.84800003528595,14.944000039100647,14.945999994277955,13.842000002861022,-42.259375,-40.293125,-40.293125,-77.21,-74.459375,-74.456875,21.0,26.0,25760.0,86084.0
88900000.0,3049893.0,9538005.0,12.12200002193451,10.78799999460578,13.623000001907348,11.852999935150146,-44.516875,-42.635625,-42.635625,-79.735,-77.5175,-77.36,20.0,22.0,42836.0,87374.0
101000000.0,7871418.0,11690133.0,21.681000022888185,18.846999912261964,14.073000011444092,15.925000047683715,-37.475625,-38.29,-38.29,-71.92625,-72.12125,-71.363125,25.0,24.0,54596.0,86202.0
139000000.0,12349524.0,12944167.0,25.78199998855591,22.11800010681152,15.910000066757203,15.811000003814698,-33.92625,-36.84375,-36.84375,-67.8925,-70.664375,-67.8925,27.0,25.0,78593.0,91060.0
191000000.0,14601565.0,14130329.0,26.258999977111817,15.857999982833862,16.77499997138977,17.820999917984008,-32.7875,-40.01,-40.01,-66.91375,-75.115625,-66.91375,28.0,26.0,80557.0,95017.0
208000000.0,15056296.0,14363737.0,23.691000003814697,14.509000005722045,18.30600001335144,16.325999956130982,-36.83625,-42.22375,-42.22375,-71.18125,-77.461875,-71.121875,28.0,27.0,87445.0,91376.0
205000000.0,14570789.0,15562021.0,17.327000074386596,19.63300006866455,18.69899989128113,14.628999996185303,-42.866875,-40.579375,-40.579375,-78.405625,-75.305625,-75.28375,27.0,27.0,92879.0,97452.0
196000000.0,9734923.0,11987832.0,21.451999988555908,17.554999933242797,15.096999988555908,12.704999990463257,-40.0375,-43.27125,-43.27125,-74.279375,-77.56,-74.279375,27.0,24.0,58599.0,91952.0
157000000.0,13716966.0,12428195.0,19.5849999332428,19.21600004196167,15.910000028610229,12.395000019073485,-41.1625,-42.193125,-42.193125,-75.611875,-76.468125,-74.49125,27.0,24.0,83227.0,93768.0
178000000.0,14278082.0,12252584.0,17.77000002861023,22.50900007247925,14.294999923706055,16.22299995422363,-43.014375,-38.293125,-38.293125,-77.17625,-72.47,-72.47,26.0,24.0,91657.0,97072.0
185000000.0,13780324.0,14245216.0,20.21899995803833,22.614000034332275,18.130000009536744,20.844000034332275,-41.726875,-38.355,-38.355,-75.741875,-72.456875,-72.456875,27.0,26.0,87150.0,96888.0
198000000.0,10327538.0,15914664.0,21.554999980926514,21.172000045776368,20.678999996185304,22.201999893188475,-41.8825,-39.480625,-39.480625,-76.099375,-73.690625,-73.690625,24.0,27.0,76764.0,97356.0
168000000.0,5322916.0,11361395.0,17.22300003051758,18.94699998855591,18.78099998474121,21.589000053405762,-44.343125,-42.39625,-42.39625,-78.766875,-76.58,-76.58,22.0,25.0,50699.0,81150.0
96100000.0,8889579.0,8291072.0,15.18200002670288,16.30299997329712,13.525000021457672,18.780999975204466,-46.19,-45.225,-45.225,-81.035,-79.471875,-79.471875,21.0,19.0,90913.0,92928.0
119000000.0,5197703.0,8546904.0,11.736000022888184,13.393000001907348,13.14700002670288,19.424000015258787,-48.2925,-48.381875,-48.381875,-83.2175,-82.60375,-82.48875,19.0,20.0,63580.0,89572.0
92400000.0,8729003.0,7286454.0,11.952999992370605,12.787999992370606,11.209000005722046,15.512000055313111,-48.004375,-47.416875,-47.416875,-83.258125,-82.063125,-81.97375,20.0,17.0,93058.0,97280.0
109000000.0,6902909.0,6768826.0,11.61000002861023,13.434000043869018,13.564000034332276,12.971999979019165,-46.791875,-46.63625,-46.63625,-82.410625,-81.688125,-81.528125,21.0,18.0,71279.0,85812.0
100000000.0,9818342.0,9300375.0,12.415999994277954,13.553999967575074,16.068000020980836,13.238000020980834,-45.09625,-46.7225,-46.7225,-80.3925,-81.145,-80.385,22.0,22.0,86900.0,88584.0
139000000.0,7247979.0,10123341.0,13.080999984741212,14.653999967575073,19.412000007629395,15.168999948501586,-44.535,-45.57875,-45.57875,-80.125,-80.399375,-80.056875,23.0,22.0,59392.0,93480.0
122000000.0,10542510.0,10535056.0,12.579999952316284,15.208000011444092,19.41900005340576,14.834999933242798,-45.27875,-44.868125,-44.868125,-81.064375,-79.9275,-79.9275,22.0,22.0,91569.0,97340.0
145000000.0,9994220.0,10562844.0,12.474000015258788,14.978000020980835,19.218999977111817,15.254000005722046,-45.604375,-45.09,-45.09,-81.205625,-80.106875,-80.106875,23.0,22.0,86182.0,97384.0
146000000.0,10849716.0,10394213.0,12.221000003814698,14.644999961853028,18.618999977111816,12.62199999332428,-44.795625,-45.139375,-45.139375,-80.884375,-80.206875,-80.206875,23.0,22.0,93208.0,97152.0
146000000.0,9785029.0,9780057.0,12.51999997138977,15.518999967575073,15.864999980926514,10.91399995610118,-45.501875,-44.945625,-44.945625,-81.183125,-79.984375,-79.984375,22.0,21.0,85924.0,96528.0
125000000.0,7985459.0,5611800.0,12.590000038146973,15.214000091552734,13.612999963760377,7.692999973297119,-45.099375,-44.736875,-44.736875,-80.95,-79.89125,-79.89125,22.0,20.0,71351.0,77828.0
104000000.0,10461295.0,9757691.0,12.73200005531311,14.975,15.659999971389771,11.945000006705522,-44.751875,-44.92625,-44.92625,-80.596875,-80.04,-80.04,22.0,21.0,90601.0,96568.0
144000000.0,8740750.0,9675447.0,13.179999961853028,14.680999994277954,15.388000011444092,10.714000018015504,-44.664375,-44.999375,-44.999375,-80.506875,-80.071875,-80.071875,22.0,21.0,75688.0,94184.0
124000000.0,8459866.0,9682918.0,13.496999998092651,14.875000028610229,17.001000003814696,13.948999977111816,-44.791875,-44.8975,-44.8975,-80.38125,-79.954375,-79.954375,23.0,22.0,71749.0,90460.0
134000000.0,10982571.0,9346659.0,13.53199995994568,15.218999996185303,18.869999990463256,13.556999998092651,-44.73625,-44.433125,-44.433125,-80.625,-79.6275,-79.6275,23.0,22.0,91141.0,87356.0
131000000.0,10076165.0,9482663.0,14.195999984741212,15.19000002861023,16.05399995803833,11.016999995708465,-45.180625,-44.605625,-44.605625,-80.84375,-79.58,-79.58,23.0,20.0,86069.0,97200.0
143000000.0,10086919.0,8970214.0,13.432999954223632,15.033000011444091,17.513000087738035,11.730000001639128,-45.214375,-44.791875,-44.791875,-80.94625,-79.714375,-79.714375,23.0,23.0,85550.0,96444.0
124000000.0,8218996.0,10327842.0,14.691999988555908,15.258999996185302,19.19299994468689,13.875000028610229,-45.4875,-44.946875,-44.946875,-80.95375,-79.809375,-79.809375,23.0,22.0,67173.0,97104.0
126000000.0,6391942.0,10599108.0,12.921999998092652,14.752999973297118,19.150000047683715,14.194999995231628,-45.353125,-45.064375,-45.064375,-81.028125,-79.813125,-79.813125,23.0,22.0,51769.0,97344.0
118000000.0,9484880.0,10668493.0,13.592000017166137,15.36399995803833,19.325000009536744,14.445,-45.40625,-44.88875,-44.88875,-81.033125,-79.775,-79.775,23.0,22.0,78551.0,97880.0
151000000.0,10355683.0,10775584.0,13.907999982833863,14.937000036239624,19.69300001144409,14.859000024795533,-45.065625,-44.77125,-44.77125,-80.984375,-79.7275,-79.7275,23.0,22.0,87832.0,97184.0
148000000.0,10498417.0,10645713.0,12.76500002861023,15.327000045776368,19.22699995994568,14.380000009536744,-45.173125,-44.94125,-44.94125,-81.0075,-79.861875,-79.861875,22.0,22.0,93940.0,97388.0
147000000.0,6954711.0,10576058.0,12.495,15.20800000190735,19.175000023841857,13.72799991607666,-45.514375,-45.045,-45.045,-81.065,-79.901875,-79.901875,22.0,22.0,61293.0,97736.0
122000000.0,8671770.0,10216916.0,13.101999988555908,15.797000036239623,19.596000032424925,14.643000001907348,-45.51375,-45.111875,-45.111875,-80.98875,-79.84125,-79.84125,22.0,22.0,79714.0,92668.0
135000000.0,10950214.0,10760762.0,13.297999992370606,14.978000001907349,19.657000007629396,14.439000024795533,-45.560625,-44.76625,-44.76625,-80.91375,-79.761875,-79.761875,23.0,22.0,93090.0,97448.0
150000000.0,9740763.0,10468028.0,13.003999996185303,15.01100001335144,19.817999992370606,14.610000019073487,-45.51875,-45.17,-45.17,-81.01875,-79.816875,-79.816875,23.0,22.0,82204.0,95312.0
139000000.0,6863663.0,10632237.0,11.764999980926513,13.851999998092651,19.54099991798401,13.87800000667572,-45.125625,-44.66625,-44.66625,-80.975,-79.846875,-79.846875,23.0,22.0,63504.0,97108.0
119000000.0,7091891.0,10630074.0,10.240999975204467,12.623999977111817,19.322999954223633,14.324000120162964,-44.34875,-44.20625,-44.20625,-81.12375,-79.96625,-79.96625,23.0,22.0,75646.0,97540.0
127000000.0,9200856.0,10662967.0,11.554000015258788,13.555999984741211,19.11300003051758,14.170000042915344,-44.861875,-44.496875,-44.496875,-81.17625,-79.890625,-79.890625,23.0,22.0,89682.0,96900.0
138000000.0,9788039.0,10482521.0,12.138000001907349,13.148999977111817,18.922000045776368,14.487000017166137,-45.294375,-44.905625,-44.905625,-81.025,-79.983125,-79.983125,21.0,22.0,91984.0,97580.0
142000000.0,9007710.0,10638081.0,11.360999960899353,12.68000002861023,18.56100001335144,13.857000060081482,-44.24625,-44.15875,-44.15875,-80.960625,-79.885625,-79.885625,24.0,22.0,92856.0,97456.0
140000000.0,8619568.0,10464584.0,13.059999980926513,14.416000013351441,19.214999961853028,14.372000041007995,-45.61,-44.94,-44.94,-80.96,-80.0225,-80.0225,23.0,22.0,73655.0,96252.0
135000000.0,8194399.0,10777034.0,12.502000017166138,13.820000047683715,19.946999950408937,15.340000028610229,-45.258125,-44.713125,-44.713125,-80.695625,-79.863125,-79.863125,23.0,22.0,76246.0,97340.0
127000000.0,7672911.0,10677687.0,12.612999997138978,14.266999940872193,19.412000045776367,14.414000024795532,-46.131875,-44.983125,-44.983125,-80.94875,-79.808125,-79.808125,22.0,22.0,69128.0,97180.0
125000000.0,7895326.0,10403118.0,12.72600001335144,14.196999988555909,20.493999996185302,14.95199995994568,-46.228125,-45.16625,-45.16625,-80.745,-79.61125,-79.61125,23.0,22.0,69315.0,96136.0
137000000.0,8994233.0,10659584.0,11.530999994277954,13.438000001907348,19.922000007629393,14.927000000476838,-44.4575,-43.890625,-43.890625,-80.905625,-79.7925,-79.7925,25.0,22.0,91951.0,97148.0
129000000.0,7177332.0,10523994.0,10.804000000953675,13.14399998664856,19.528999977111816,14.72500008970499,-44.771875,-43.949375,-43.949375,-81.22125,-79.9325,-79.9325,25.0,22.0,80609.0,96584.0
115000000.0,7727480.0,10529669.0,11.88500005722046,13.532000017166137,19.12700008392334,14.381000080108642,-45.03875,-45.136875,-45.136875,-80.251875,-80.09625,-79.9675,22.0,22.0,72585.0,97092.0
141000000.0,10030749.0,10680659.0,12.620999956130982,14.065000038146973,19.583999919891358,15.29399995803833,-44.451875,-44.63125,-44.63125,-79.87375,-79.714375,-79.6325,23.0,22.0,88851.0,96876.0
154000000.0,11719304.0,13286757.0,15.243999977111816,15.620000038146973,21.224000091552735,18.60399995803833,-43.695625,-43.126875,-43.126875,-78.895,-78.095625,-78.036875,23.0,25.0,93623.0,93600.0
175000000.0,9470714.0,12398465.0,15.44299997329712,15.79699990272522,21.09699996948242,20.80200002193451,-43.75625,-43.121875,-43.121875,-79.3625,-78.451875,-78.374375,23.0,24.0,88809.0,95868.0
140000000.0,7490433.0,10837506.0,16.024999952316286,15.507999925613403,18.473999938964845,18.048999905586243,-43.148125,-43.601875,-43.601875,-78.08625,-78.255625,-77.87625,21.0,23.0,73156.0,92860.0
104000000.0,6169090.0,10393550.0,13.092000036239623,11.276000008583068,18.6839999294281,19.204999985694887,-44.49875,-46.266875,-46.266875,-79.13625,-80.515,-78.974375,21.0,22.0,72626.0,94032.0
132000000.0,6024845.0,12533192.0,12.08599995136261,10.693999989032745,20.200000009536744,21.9789999961853,-46.189375,-46.79375,-46.79375,-81.2925,-81.504375,-80.71875,19.0,24.0,75482.0,96344.0
141000000.0,8501682.0,15968693.0,9.166000008583069,9.588999996185303,23.111000061035156,24.18300000190735,-48.09375,-46.914375,-46.914375,-84.2375,-82.238125,-82.238125,20.0,27.0,90951.0,97892.0
179000000.0,7504695.0,16072474.0,10.081000080108643,12.373999981880187,23.179999904632567,26.245000019073487,-48.581875,-46.553125,-46.553125,-84.51125,-81.651875,-81.651875,22.0,28.0,70457.0,92672.0
156000000.0,10578470.0,16680893.0,8.081000015735626,15.591000032424926,24.90599998474121,27.723999996185302,-46.940625,-45.03875,-45.03875,-82.923125,-79.2225,-79.2225,24.0,28.0,77236.0,97020.0
208000000.0,9979692.0,17003117.0,6.969000000953674,15.520999965667725,24.05299997329712,27.439000053405763,-48.045,-44.81,-44.81,-83.9425,-79.401875,-79.401875,25.0,28.0,68521.0,96276.0
182000000.0,11417872.0,16733193.0,10.791000008583069,13.83499997138977,21.03799997329712,27.026000003814698,-45.180625,-46.564375,-46.564375,-82.29125,-82.035625,-81.588125,25.0,28.0,83119.0,97840.0
188000000.0,9155816.0,16220386.0,8.007999999523163,11.185000009536743,17.858000087738038,26.36499994277954,-48.42,-49.543125,-49.543125,-85.05625,-84.7675,-84.04875,22.0,27.0,88818.0,98264.0
176000000.0,7313716.0,15094092.0,7.325000036731362,10.234000019431114,18.810000047683715,23.401000022888184,-50.056875,-49.205,-49.205,-86.22125,-84.26,-84.1225,22.0,27.0,72132.0,96772.0
129000000.0,5981814.0,10813085.0,5.677999991551042,7.334999996423721,17.739000091552736,18.687000017166138,-52.899375,-49.8875,-49.8875,-89.34125,-86.099375,-86.085625,23.0,22.0,87987.0,96828.0
113000000.0,4645572.0,8357397.0,5.413000001907348,8.23600000858307,14.285999965667724,15.800999970436097,-53.9325,-51.444375,-51.444375,-90.0025,-86.583125,-86.583125,20.0,19.0,71817.0,95413.0
78800000.0,5025288.0,8396633.0,5.649999994039535,7.0580000215768814,16.90799997329712,16.21399998664856,-52.946875,-51.5725,-51.5725,-88.75625,-86.74,-86.4625,17.0,19.0,83020.0,97692.0
92300000.0,5124828.0,7585325.0,6.074000011086464,5.4189999756217,15.400000009536743,15.232000002861023,-52.53,-52.12625,-52.12625,-87.956875,-86.725625,-86.53375,18.0,18.0,87717.0,97620.0
88900000.0,2871630.0,6691639.0,3.21700001090765,2.9049999958276747,13.362000012397766,13.212999954223633,-54.6325,-54.474375,-54.474375,-90.433125,-89.889375,-89.4525,18.0,17.0,62582.0,96780.0
49900000.0,2340805.0,2856154.0,0.09799999788403511,-0.8240000098198652,7.553000023365021,10.006999983787537,-53.845625,-55.116875,-55.116875,-90.52,-91.911875,-90.229375,17.0,15.0,62476.0,82308.0
35100000.0,3371900.0,1659198.0,0.6260000061988831,-4.294000017642975,4.55760869367615,8.472826090843782,-54.53875,-57.223125,-57.223125,-92.059375,-94.92375,-92.054375,18.0,12.0,86060.0,76404.0
31200000.0,2117364.0,992767.0,-1.002197797891203,-4.128571418615488,12.100000063578287,11.720000012715657,-57.135989010989015,-57.85302197802198,-57.85302197802198,-94.56318681318682,-95.56868131868131,-94.03777472527473,13.0,22.0,81731.0,17072.0
35600000.0,2055839.0,6307576.0,1.1570000023394824,5.789000008106232,11.475999956130982,12.89699995994568,-58.8575,-57.689375,-57.689375,-93.01875,-89.550625,-89.550625,12.0,24.0,93032.0,95208.0
55700000.0,1809449.0,6037009.0,1.233000003695488,3.870999997854233,10.25199999332428,13.971000013351441,-58.106875,-56.704375,-56.704375,-92.0925,-89.2275,-89.2275,10.0,23.0,91827.0,95408.0
54900000.0,2585302.0,6462854.0,4.435000022649765,4.556000002622604,12.248000025749207,14.88199999809265,-57.211875,-56.171875,-56.171875,-90.168125,-88.36375,-88.299375,13.0,23.0,92486.0,91536.0
66900000.00000001,1985198.0,7392415.0,2.242000001296401,3.865000008493662,12.663999962806702,14.23400001525879,-58.016875,-57.665,-57.665,-91.91375,-90.609375,-90.570625,11.0,17.0,90886.0,95772.0
63400000.0,2258506.0,7453893.0,2.9789999919384718,3.2279999956488608,12.592000055313111,13.904000005722047,-60.515625,-59.30375,-59.30375,-93.1125,-91.685625,-91.643125,12.0,17.0,93430.0,96004.0
66300000.0,2336197.0,7432466.0,5.25299998164177,5.827999987602234,13.348999991416932,13.732999982833862,-59.8675,-58.438125,-58.438125,-92.065625,-90.35,-90.339375,14.0,18.0,81991.0,93816.0
70600000.0,3120335.0,6941182.0,6.090000008866191,5.772999987825751,11.694999995231628,12.78700002193451,-58.61125,-56.971875,-56.971875,-90.475,-88.611875,-88.600625,16.0,16.0,85523.0,94924.0
68400000.0,3237075.0,6803627.0,8.836999951601028,8.450999999046326,11.787000045776367,12.777000017166138,-57.00125,-55.608125,-55.608125,-88.503125,-86.534375,-86.528125,18.0,16.0,78066.0,95816.0
64200000.0,2716855.0,4654133.0,4.843999993801117,4.210999992266298,8.410999965667724,9.71800003528595,-59.709375,-57.789375,-57.789375,-92.2275,-89.93625,-89.9325,14.0,13.0,92686.0,95504.0
